Time,Load (kW),Pressure_kpa,Cloud Cover (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-04-13 03:00:00,982063.552950777,1010,21,20,286,5
2020-04-13 04:00:00,973813.552950777,1010,15,20,258,5
2020-04-13 05:00:00,974913.552950777,1010,9,22,231,4
2020-04-13 06:00:00,969963.552950777,1011,3,22,204,3
2020-04-13 07:00:00,977113.552950777,1012,5,22,199,5
2020-04-13 08:00:00,1004063.55295078,1012,6,20,194,6
2020-04-13 09:00:00,1032113.55295078,1013,8,20,189,7
2020-04-13 10:00:00,1048063.55295078,1013,6,20,218,10
2020-04-13 11:00:00,1050813.55295078,1012,4,22,246,14
2020-04-13 12:00:00,1045863.55295078,1012,3,22,275,17
2020-04-13 13:00:00,1047513.55295078,1011,3,22,280,20
2020-04-13 14:00:00,1053013.55295078,1010,3,22,285,22
2020-04-13 15:00:00,1050263.55295078,1009,4,20,291,25
2020-04-13 16:00:00,1042013.55295078,1009,3,20,290,24
2020-04-13 17:00:00,1029363.55295078,1009,3,18,288,23
2020-04-13 18:00:00,1021113.55295078,1009,3,18,287,22
2020-04-13 19:00:00,1030463.55295078,1010,3,14,285,18
2020-04-13 20:00:00,1034313.55295078,1010,4,12,282,15
2020-04-13 21:00:00,1038163.55295078,1011,5,10,280,11
2020-04-13 22:00:00,1044763.55295078,1011,5,10,287,11
2020-04-13 23:00:00,1040913.55295078,1011,5,8,294,10
2020-04-14 00:00:00,1027713.55295078,1011,5,8,300,10
2020-04-14 01:00:00,1011763.55295078,1011,6,12,273,10
2020-04-14 02:00:00,998013.552950777,1010,7,16,245,9
2020-04-14 03:00:00,984263.552950777,1010,7,18,217,9
2020-04-14 04:00:00,976013.552950777,1010,8,18,149,9
2020-04-14 05:00:00,977113.552950777,1011,8,18,82,8
2020-04-14 06:00:00,971063.552950777,1011,9,18,14,8
2020-04-14 07:00:00,979313.552950777,1011,8,20,53,8
2020-04-14 08:00:00,1016163.55295078,1012,8,20,92,8
2020-04-14 09:00:00,1040913.55295078,1012,8,22,130,9
2020-04-14 10:00:00,1058513.55295078,1011,7,22,192,13
2020-04-14 11:00:00,1065663.55295078,1011,6,24,253,17
2020-04-14 12:00:00,1097013.55295078,1010,5,24,315,22
2020-04-14 13:00:00,1105263.55295078,1009,4,24,313,25
2020-04-14 14:00:00,1119013.55295078,1008,4,24,312,28
2020-04-14 15:00:00,1126713.55295078,1007,3,24,311,32
2020-04-14 16:00:00,1119013.55295078,1007,3,24,313,30
2020-04-14 17:00:00,1097563.55295078,1007,3,24,316,28
2020-04-14 18:00:00,1082713.55295078,1007,3,24,319,27
2020-04-14 19:00:00,1096463.55295078,1007,3,24,316,23
2020-04-14 20:00:00,1103613.55295078,1008,3,24,314,20
2020-04-14 21:00:00,1109663.55295078,1008,3,24,312,16
2020-04-14 22:00:00,1112963.55295078,1009,3,22,309,15
2020-04-14 23:00:00,1103063.55295078,1009,3,22,306,14
2020-04-15 00:00:00,1086779.04735078,1009,3,22,304,12
2020-04-15 01:00:00,1069638.24675078,1008,3,22,309,12
2020-04-15 02:00:00,1053881.15375078,1008,3,20,314,11
2020-04-15 03:00:00,1039568.73915078,1008,3,20,319,10
2020-04-15 04:00:00,1029763.82095078,1008,4,20,308,8
2020-04-15 05:00:00,1029675.99915078,1009,4,22,298,6
2020-04-15 06:00:00,1025050.62455078,1009,4,22,288,4
2020-04-15 07:00:00,1032324.40535078,1009,4,22,265,4
2020-04-15 08:00:00,1058348.43195078,1010,4,22,242,4
2020-04-15 09:00:00,1091116.57175078,1010,5,24,220,4
2020-04-15 10:00:00,1108206.31255078,1010,4,24,232,9
2020-04-15 11:00:00,1109283.93195078,1010,4,24,245,13
2020-04-15 12:00:00,1111246.26815078,1010,3,24,258,17
2020-04-15 13:00:00,1112479.45835078,1009,3,24,258,19
2020-04-15 14:00:00,1123893.33335078,1008,3,22,258,21
2020-04-15 15:00:00,1122833.65495078,1008,3,22,257,23
2020-04-15 16:00:00,1114120.02035078,1008,4,22,251,19
2020-04-15 17:00:00,1093990.25355078,1008,4,22,245,16
2020-04-15 18:00:00,1078320.18815078,1008,5,22,239,13
2020-04-15 19:00:00,1085255.09195078,1009,5,22,234,12
2020-04-15 20:00:00,1076541.22195078,1009,5,22,230,11
2020-04-15 21:00:00,1073144.74755078,1010,5,22,225,10
2020-04-15 22:00:00,1079128.34495078,1010,8,20,217,11
2020-04-15 23:00:00,1075618.25375078,1010,12,20,210,12
2020-04-16 00:00:00,1061263.55295078,1010,16,18,203,13
2020-04-16 01:00:00,1032663.55295078,1010,25,18,204,11
2020-04-16 02:00:00,1010663.55295078,1010,34,18,206,10
2020-04-16 03:00:00,994163.552950777,1010,43,18,207,8
2020-04-16 04:00:00,988663.552950777,1010,45,18,205,8
2020-04-16 05:00:00,989763.552950777,1010,48,18,202,7
2020-04-16 06:00:00,978763.552950777,1011,50,18,200,6
2020-04-16 07:00:00,984263.552950777,1011,44,18,210,8
2020-04-16 08:00:00,1014513.55295078,1012,39,20,220,9
2020-04-16 09:00:00,1044213.55295078,1012,33,20,230,10
2020-04-16 10:00:00,1061813.55295078,1012,23,22,237,12
2020-04-16 11:00:00,1068413.55295078,1011,13,22,244,13
2020-04-16 12:00:00,1066763.55295078,1011,2,24,251,15
2020-04-16 13:00:00,1071713.55295078,1010,3,24,254,16
2020-04-16 14:00:00,1075013.55295078,1009,3,24,258,16
2020-04-16 15:00:00,1065113.55295078,1008,4,24,261,17
2020-04-16 16:00:00,1055213.55295078,1008,5,22,256,15
2020-04-16 17:00:00,1038163.55295078,1009,7,22,252,13
2020-04-16 18:00:00,1024413.55295078,1009,8,22,248,11
2020-04-16 19:00:00,1035963.55295078,1009,11,22,249,11
2020-04-16 20:00:00,1039263.55295078,1010,13,22,250,11
2020-04-16 21:00:00,1045863.55295078,1011,16,20,251,10
2020-04-16 22:00:00,1055213.55295078,1011,23,20,259,11
2020-04-16 23:00:00,1055763.55295078,1011,30,20,267,11
2020-04-17 00:00:00,1037408.69335078,1011,37,18,275,11
2020-04-17 01:00:00,1020269.13355078,1010,35,18,286,10
2020-04-17 02:00:00,1007045.65735078,1010,34,18,296,9
2020-04-17 03:00:00,994092.391750777,1010,33,18,307,8
2020-04-17 04:00:00,983223.751550777,1010,26,18,302,7
2020-04-17 05:00:00,982351.198550777,1011,19,18,297,6
2020-04-17 06:00:00,975326.640350777,1011,13,20,292,5
2020-04-17 07:00:00,967324.899350777,1011,10,20,275,7
2020-04-17 08:00:00,979542.997550777,1012,6,20,258,8
2020-04-17 09:00:00,996527.840150777,1013,3,22,241,9
2020-04-17 10:00:00,1012752.37155078,1012,3,22,250,12
2020-04-17 11:00:00,1018982.57135078,1011,3,22,259,15
2020-04-17 12:00:00,1021634.83855078,1011,4,22,268,18
2020-04-17 13:00:00,1014334.69955078,1010,3,22,272,20
2020-04-17 14:00:00,1023893.65335078,1009,3,22,277,21
2020-04-17 15:00:00,1024877.44275078,1008,3,22,281,23
2020-04-17 16:00:00,1020582.47955078,1008,3,22,282,21
2020-04-17 17:00:00,1015505.52195078,1008,4,22,283,19
2020-04-17 18:00:00,1016754.97895078,1008,4,22,284,17
2020-04-17 19:00:00,1032812.95935078,1009,5,20,290,16
2020-04-17 20:00:00,1039445.06395078,1009,6,20,296,15
2020-04-17 21:00:00,1046873.42775078,1010,8,20,302,15
2020-04-17 22:00:00,1051897.20695078,1010,10,20,307,14
2020-04-17 23:00:00,1051576.83635078,1010,13,18,311,13
2020-04-18 00:00:00,1039263.55295078,1010,16,18,316,13
2020-04-18 01:00:00,1022763.55295078,1009,19,18,319,11
2020-04-18 02:00:00,1009013.55295078,1009,21,18,322,10
2020-04-18 03:00:00,997463.552950777,1009,24,18,325,9
2020-04-18 04:00:00,989213.552950777,1009,25,18,325,8
2020-04-18 05:00:00,985913.552950777,1009,26,18,325,8
2020-04-18 06:00:00,980413.552950777,1009,27,18,324,7
2020-04-18 07:00:00,982613.552950777,1010,24,18,317,7
2020-04-18 08:00:00,1002413.55295078,1010,21,20,311,8
2020-04-18 09:00:00,1026063.55295078,1011,17,20,304,8
2020-04-18 10:00:00,1042013.55295078,1010,13,22,299,12
2020-04-18 11:00:00,1048063.55295078,1010,8,22,295,15
2020-04-18 12:00:00,1053013.55295078,1009,4,24,291,19
2020-04-18 13:00:00,1054663.55295078,1008,4,22,291,21
2020-04-18 14:00:00,1062913.55295078,1007,3,22,291,23
2020-04-18 15:00:00,1061813.55295078,1007,3,22,291,25
2020-04-18 16:00:00,1052463.55295078,1007,3,20,292,24
2020-04-18 17:00:00,1040363.55295078,1007,2,20,292,23
2020-04-18 18:00:00,1036513.55295078,1007,2,18,293,22
2020-04-18 19:00:00,1053563.55295078,1007,1,16,298,19
2020-04-18 20:00:00,1066213.55295078,1008,1,14,302,17
2020-04-18 21:00:00,1072813.55295078,1008,0,10,306,14
2020-04-18 22:00:00,1076113.55295078,1008,0,12,316,14
2020-04-18 23:00:00,1075013.55295078,1008,0,12,325,13
2020-04-19 00:00:00,1064497.62115078,1008,1,12,335,13
2020-04-19 01:00:00,1042855.72615078,1008,2,16,342,12
2020-04-19 02:00:00,1029486.66055078,1008,3,18,348,11
2020-04-19 03:00:00,1015148.88875078,1007,4,22,355,10
2020-04-19 04:00:00,1006259.34435078,1007,7,22,318,9
2020-04-19 05:00:00,1003283.04135078,1008,10,20,281,9
2020-04-19 06:00:00,995691.708150777,1008,14,18,245,8
2020-04-19 07:00:00,991158.625750777,1009,15,20,202,9
2020-04-19 08:00:00,998538.884350777,1009,17,20,159,9
2020-04-19 09:00:00,1006891.69695078,1010,19,22,116,10
2020-04-19 10:00:00,1017307.55075078,1010,13,22,176,13
2020-04-19 11:00:00,1025393.86415078,1009,8,22,236,16
2020-04-19 12:00:00,1031660.24295078,1009,3,24,296,20
2020-04-19 13:00:00,1035566.05475078,1008,3,24,296,21
2020-04-19 14:00:00,1045162.83755078,1007,3,24,295,23
2020-04-19 15:00:00,1038549.14475078,1006,3,22,294,24
2020-04-19 16:00:00,1026186.09955078,1006,3,22,295,24
2020-04-19 17:00:00,1020352.76875078,1007,3,22,296,23
2020-04-19 18:00:00,1025215.01295078,1007,3,22,297,23
2020-04-19 19:00:00,1049490.49055078,1007,2,20,303,22
2020-04-19 20:00:00,1058282.27575078,1008,2,18,308,22
2020-04-19 21:00:00,1061883.95515078,1008,1,16,313,21
2020-04-19 22:00:00,1064376.47595078,1008,1,16,322,20
2020-04-19 23:00:00,1062555.18395078,1008,0,16,330,18
2020-04-20 00:00:00,1046264.84395078,1008,0,14,338,16
2020-04-20 01:00:00,1026396.66375078,1008,0,18,305,15
2020-04-20 02:00:00,1010127.40855078,1008,0,20,271,13
2020-04-20 03:00:00,995667.602750777,1008,0,22,238,11
2020-04-20 04:00:00,988003.042550777,1008,0,22,171,10
2020-04-20 05:00:00,985540.149150777,1008,0,24,104,9
2020-04-20 06:00:00,978664.904950777,1009,0,24,37,8
2020-04-20 07:00:00,989904.531150777,1010,0,24,77,8
2020-04-20 08:00:00,1022517.11115078,1010,0,24,117,8
2020-04-20 09:00:00,1057522.95015078,1011,0,26,157,8
2020-04-20 10:00:00,1082693.32835078,1011,0,26,202,11
2020-04-20 11:00:00,1084660.30215078,1010,0,26,246,14
2020-04-20 12:00:00,1084477.65815078,1010,0,26,291,17
2020-04-20 13:00:00,1085018.76135078,1009,0,24,291,18
2020-04-20 14:00:00,1091480.34175078,1009,0,24,290,20
2020-04-20 15:00:00,1079730.05155078,1008,0,24,290,22
2020-04-20 16:00:00,1063554.12915078,1008,0,24,286,21
2020-04-20 17:00:00,1047894.32675078,1008,0,24,283,20
2020-04-20 18:00:00,1036822.35815078,1008,0,24,279,19
2020-04-20 19:00:00,1039584.64295078,1008,0,22,283,18
2020-04-20 20:00:00,1041724.77875078,1009,0,22,286,18
2020-04-20 21:00:00,1047346.33315078,1009,0,22,290,18
2020-04-20 22:00:00,1055057.44095078,1009,0,22,299,17
2020-04-20 23:00:00,1050406.29995078,1009,0,22,309,17
2020-04-21 00:00:00,1036229.75735078,1009,1,22,318,16
2020-04-21 01:00:00,1034712.70335078,1009,2,20,325,15
2020-04-21 02:00:00,1019468.72075078,1009,4,20,332,14
2020-04-21 03:00:00,1005516.36255078,1008,6,20,339,13
2020-04-21 04:00:00,996910.666550777,1009,8,20,307,12
2020-04-21 05:00:00,997051.398350777,1009,10,20,274,12
2020-04-21 06:00:00,993618.665750777,1009,12,18,242,11
2020-04-21 07:00:00,1002488.57735078,1010,10,20,199,10
2020-04-21 08:00:00,1034179.11755078,1010,8,22,155,10
2020-04-21 09:00:00,1063287.42315078,1011,6,22,112,9
2020-04-21 10:00:00,1091889.49775078,1010,4,24,176,12
2020-04-21 11:00:00,1100670.63935078,1010,2,24,240,16
2020-04-21 12:00:00,1104376.77475078,1009,0,26,304,19
2020-04-21 13:00:00,1104823.55515078,1009,0,24,303,20
2020-04-21 14:00:00,1112146.56755078,1008,0,24,301,22
2020-04-21 15:00:00,1100713.21155078,1007,0,24,299,23
2020-04-21 16:00:00,1087763.82455078,1007,0,24,300,21
2020-04-21 17:00:00,1068285.75275078,1007,0,22,300,20
2020-04-21 18:00:00,1046476.18915078,1007,0,22,300,18
2020-04-21 19:00:00,1051485.69695078,1007,0,20,304,17
2020-04-21 20:00:00,1055909.96295078,1008,0,18,308,16
2020-04-21 21:00:00,1065781.45095078,1008,0,16,312,14
2020-04-21 22:00:00,1078791.60635078,1008,0,18,321,14
2020-04-21 23:00:00,1073728.73975078,1008,0,18,329,14
2020-04-22 00:00:00,1056330.18055078,1008,0,18,338,14
2020-04-22 01:00:00,1037025.55235078,1007,0,20,304,12
2020-04-22 02:00:00,1018031.69835078,1007,0,22,270,10
2020-04-22 03:00:00,1006449.91935078,1007,0,26,236,9
2020-04-22 04:00:00,1000859.82275078,1007,0,26,189,7
2020-04-22 05:00:00,998757.452150777,1007,0,26,141,6
2020-04-22 06:00:00,993344.444550777,1008,0,26,93,5
2020-04-22 07:00:00,1004494.44935078,1008,0,26,149,6
2020-04-22 08:00:00,1034686.39795078,1009,0,28,205,6
2020-04-22 09:00:00,1073774.36555078,1009,0,28,260,6
2020-04-22 10:00:00,1099114.95555078,1009,0,26,266,10
2020-04-22 11:00:00,1110678.25235078,1008,0,26,272,13
2020-04-22 12:00:00,1116950.44355078,1008,0,26,279,17
2020-04-22 13:00:00,1117632.88795078,1007,0,26,282,19
2020-04-22 14:00:00,1124817.48515078,1006,0,24,286,21
2020-04-22 15:00:00,1124219.71655078,1006,0,24,290,23
2020-04-22 16:00:00,1110382.75495078,1006,0,24,294,22
2020-04-22 17:00:00,1085929.81215078,1006,0,22,298,21
2020-04-22 18:00:00,1059161.14275078,1006,0,22,302,20
2020-04-22 19:00:00,1062220.66075078,1006,0,18,309,18
2020-04-22 20:00:00,1070957.04335078,1007,1,16,316,16
2020-04-22 21:00:00,1077220.40815078,1007,1,14,322,14
2020-04-22 22:00:00,1077359.80015078,1007,1,14,295,13
2020-04-22 23:00:00,1074327.15955078,1007,2,14,268,12
2020-04-23 00:00:00,1058508.67335078,1008,3,14,241,11
2020-04-23 01:00:00,1040887.00775078,1007,3,16,171,9
2020-04-23 02:00:00,1027751.90555078,1007,3,20,100,8
2020-04-23 03:00:00,1012921.84635078,1007,3,24,30,6
2020-04-23 04:00:00,1003883.35755078,1007,2,24,42,6
2020-04-23 05:00:00,999752.261350777,1007,2,24,55,5
2020-04-23 06:00:00,1001069.84575078,1008,2,24,67,5
2020-04-23 07:00:00,1007293.23875078,1008,1,26,105,5
2020-04-23 08:00:00,1032586.49575078,1009,1,26,142,6
2020-04-23 09:00:00,1056204.99395078,1010,0,26,180,6
2020-04-23 10:00:00,1063952.11135078,1009,0,26,212,10
2020-04-23 11:00:00,1068588.17575078,1009,0,26,244,13
2020-04-23 12:00:00,1071474.16215078,1009,0,26,276,16
2020-04-23 13:00:00,1076184.56675078,1008,0,24,278,18
2020-04-23 14:00:00,1082350.59915078,1007,0,24,279,20
2020-04-23 15:00:00,1081715.68575078,1006,0,24,281,22
2020-04-23 16:00:00,1074193.65475078,1006,0,22,283,20
2020-04-23 17:00:00,1065862.91035078,1007,0,22,285,19
2020-04-23 18:00:00,1051408.19755078,1007,0,20,287,18
2020-04-23 19:00:00,1052252.54875078,1007,0,18,292,16
2020-04-23 20:00:00,1060136.88015078,1008,0,18,297,14
2020-04-23 21:00:00,1064555.64175078,1009,0,16,301,12
2020-04-23 22:00:00,1051991.72335078,1009,1,14,309,11
2020-04-23 23:00:00,1037026.37295078,1009,3,14,316,11
2020-04-24 00:00:00,1038966.06675078,1009,4,14,324,11
2020-04-24 01:00:00,1022492.35675078,1008,6,16,293,11
2020-04-24 02:00:00,1007202.57675078,1008,7,18,263,11
2020-04-24 03:00:00,992494.982750777,1008,9,18,233,10
2020-04-24 04:00:00,983808.394950777,1008,8,20,170,8
2020-04-24 05:00:00,982309.319350777,1008,7,20,107,5
2020-04-24 06:00:00,975861.706750777,1009,7,20,43,3
2020-04-24 07:00:00,985144.391150777,1009,7,20,83,4
2020-04-24 08:00:00,1017324.71735078,1010,8,20,123,6
2020-04-24 09:00:00,1048723.11515078,1010,8,22,163,8
2020-04-24 10:00:00,1066666.83435078,1010,6,22,197,10
2020-04-24 11:00:00,1075688.49095078,1010,3,24,231,13
2020-04-24 12:00:00,1079311.69735078,1009,0,24,265,15
2020-04-24 13:00:00,1081047.47315078,1009,0,24,270,18
2020-04-24 14:00:00,1084327.84475078,1008,0,22,276,20
2020-04-24 15:00:00,1082261.08555078,1007,0,22,282,23
2020-04-24 16:00:00,1070449.93015078,1007,0,22,284,22
2020-04-24 17:00:00,1054555.62535078,1007,0,20,286,21
2020-04-24 18:00:00,1035861.46415078,1007,0,20,288,20
2020-04-24 19:00:00,1041068.78715078,1007,0,18,288,17
2020-04-24 20:00:00,1045739.34095078,1008,0,16,287,15
2020-04-24 21:00:00,1051335.54695078,1009,0,14,286,12
2020-04-24 22:00:00,1056674.48715078,1009,2,14,288,11
2020-04-24 23:00:00,1054762.04915078,1009,4,14,290,10
2020-04-25 00:00:00,1038879.11395078,1009,5,14,293,9
2020-04-25 01:00:00,1021776.26995078,1009,8,16,301,8
2020-04-25 02:00:00,1006255.83975078,1008,11,16,309,6
2020-04-25 03:00:00,991062.538550777,1008,14,18,317,5
2020-04-25 04:00:00,980610.895150777,1008,15,18,302,4
2020-04-25 05:00:00,979806.964550777,1009,17,18,286,3
2020-04-25 06:00:00,969516.103750777,1009,18,18,271,2
2020-04-25 07:00:00,973319.820150777,1010,20,20,237,3
2020-04-25 08:00:00,992350.040150777,1010,22,20,204,4
2020-04-25 09:00:00,1011157.68175078,1011,24,22,170,4
2020-04-25 10:00:00,1022775.98075078,1010,16,22,208,8
2020-04-25 11:00:00,1025970.57215078,1010,8,24,245,11
2020-04-25 12:00:00,1028579.55655078,1009,0,24,283,15
2020-04-25 13:00:00,1030131.70055078,1008,0,24,287,18
2020-04-25 14:00:00,1037865.21315078,1008,0,24,291,21
2020-04-25 15:00:00,1040369.73275078,1007,0,22,295,25
2020-04-25 16:00:00,1034221.44555078,1007,0,22,298,25
2020-04-25 17:00:00,1024832.36035078,1007,0,22,300,25
2020-04-25 18:00:00,1015507.97935078,1007,1,20,303,24
2020-04-25 19:00:00,1028969.37895078,1007,1,18,307,22
2020-04-25 20:00:00,1039968.27015078,1008,1,16,311,19
2020-04-25 21:00:00,1045393.66595078,1009,1,16,316,16
2020-04-25 22:00:00,1052713.52355078,1009,1,14,321,14
2020-04-25 23:00:00,1054707.55955078,1009,1,14,327,13
2020-04-26 00:00:00,1040290.20495078,1009,1,14,333,12
2020-04-26 01:00:00,1025456.76215078,1009,2,16,300,11
2020-04-26 02:00:00,1012614.74835078,1009,2,18,268,10
2020-04-26 03:00:00,996788.014350777,1008,3,20,236,9
2020-04-26 04:00:00,988307.694150777,1009,3,20,164,8
2020-04-26 05:00:00,986077.853350777,1009,4,20,93,7
2020-04-26 06:00:00,971972.867950777,1009,4,20,22,6
2020-04-26 07:00:00,962519.054350777,1010,5,20,54,7
2020-04-26 08:00:00,968767.223750777,1010,5,22,87,8
2020-04-26 09:00:00,978953.883750777,1010,6,22,119,9
2020-04-26 10:00:00,995903.799150777,1010,7,22,180,12
2020-04-26 11:00:00,1007821.48075078,1009,8,24,241,15
2020-04-26 12:00:00,1007092.90015078,1009,9,24,302,18
2020-04-26 13:00:00,1016399.00795078,1008,9,24,300,21
2020-04-26 14:00:00,1027211.83415078,1007,8,22,298,24
2020-04-26 15:00:00,1029292.11235078,1007,8,22,296,27
2020-04-26 16:00:00,1021069.97315078,1007,7,22,297,26
2020-04-26 17:00:00,1014936.79995078,1007,6,20,297,24
2020-04-26 18:00:00,1011086.80875078,1007,5,20,298,22
2020-04-26 19:00:00,1031406.04395078,1007,5,18,301,18
2020-04-26 20:00:00,1042788.90335078,1008,5,16,305,13
2020-04-26 21:00:00,1046851.13075078,1009,5,14,309,9
2020-04-26 22:00:00,1057956.98155078,1009,5,12,315,9
2020-04-26 23:00:00,1059296.12375078,1009,6,12,320,10
2020-04-27 00:00:00,1046193.58595078,1010,6,12,325,10
2020-04-27 01:00:00,1032044.19355078,1010,6,14,297,10
2020-04-27 02:00:00,1016700.25175078,1009,6,16,268,9
2020-04-27 03:00:00,1003084.04915078,1009,7,20,239,9
2020-04-27 04:00:00,994204.855750777,1009,6,20,173,8
2020-04-27 05:00:00,991554.856750777,1009,6,20,107,8
2020-04-27 06:00:00,984540.882750777,1010,5,20,40,8
2020-04-27 07:00:00,997202.984950777,1010,5,22,71,9
2020-04-27 08:00:00,1026246.77115078,1010,4,22,102,10
2020-04-27 09:00:00,1065811.52715078,1011,4,24,133,10
2020-04-27 10:00:00,1091669.55715078,1010,4,24,192,13
2020-04-27 11:00:00,1107757.16055078,1010,4,26,250,15
2020-04-27 12:00:00,1112286.64595078,1009,4,26,308,18
2020-04-27 13:00:00,1111432.09995078,1008,4,26,309,21
2020-04-27 14:00:00,1124095.44075078,1007,3,26,310,25
2020-04-27 15:00:00,1120551.42335078,1007,3,24,310,28
2020-04-27 16:00:00,1101276.93515078,1007,3,24,313,27
2020-04-27 17:00:00,1076065.34215078,1006,4,24,316,25
2020-04-27 18:00:00,1051040.30255078,1006,4,24,318,23
2020-04-27 19:00:00,1057715.21255078,1007,4,24,320,20
2020-04-27 20:00:00,1062197.06355078,1008,4,24,321,16
2020-04-27 21:00:00,1063425.22895078,1008,4,24,322,12
2020-04-27 22:00:00,1069901.86835078,1008,4,22,324,11
2020-04-27 23:00:00,1066192.61445078,1009,4,22,326,11
2020-04-28 00:00:00,1051273.19455078,1009,4,22,328,10
2020-04-28 01:00:00,1031832.86155078,1009,3,22,297,10
2020-04-28 02:00:00,1016342.25895078,1008,3,22,267,9
2020-04-28 03:00:00,1002124.34975078,1008,3,22,236,9
2020-04-28 04:00:00,994579.614750777,1008,2,22,165,8
2020-04-28 05:00:00,992520.925150777,1009,2,22,93,7
2020-04-28 06:00:00,980517.315950777,1009,2,22,21,5
2020-04-28 07:00:00,988333.418750777,1009,2,24,54,6
2020-04-28 08:00:00,1017916.00695078,1010,1,24,88,7
2020-04-28 09:00:00,1055237.40315078,1010,1,26,121,8
2020-04-28 10:00:00,1085520.99715078,1010,2,26,181,11
2020-04-28 11:00:00,1092965.06455078,1009,2,24,242,14
2020-04-28 12:00:00,1093290.21355078,1009,3,24,303,18
2020-04-28 13:00:00,1098241.60835078,1008,3,24,305,21
2020-04-28 14:00:00,1106488.40515078,1007,3,24,307,23
2020-04-28 15:00:00,1106306.99535078,1006,3,24,309,26
2020-04-28 16:00:00,1096028.78895078,1006,2,24,309,25
2020-04-28 17:00:00,1070183.14495078,1006,2,24,309,24
2020-04-28 18:00:00,1044242.65675078,1006,1,24,310,23
2020-04-28 19:00:00,1052615.50035078,1007,1,22,311,21
2020-04-28 20:00:00,1056134.26175078,1007,0,22,313,19
2020-04-28 21:00:00,1062083.68655078,1008,0,22,314,17
2020-04-28 22:00:00,1060058.50075078,1008,0,22,321,16
2020-04-28 23:00:00,1052377.55935078,1008,0,22,328,15
2020-04-29 00:00:00,1056786.38135078,1008,1,22,335,15
2020-04-29 01:00:00,1039464.53395078,1007,1,22,337,13
2020-04-29 02:00:00,1025495.76375078,1007,2,22,340,11
2020-04-29 03:00:00,1012922.25115078,1007,3,22,342,10
2020-04-29 04:00:00,1003321.05515078,1007,4,22,343,9
2020-04-29 05:00:00,1000092.96875078,1007,5,20,345,8
2020-04-29 06:00:00,991967.180750777,1008,6,20,346,7
2020-04-29 07:00:00,997593.414550777,1008,6,20,343,7
2020-04-29 08:00:00,1025302.59275078,1009,6,22,341,8
2020-04-29 09:00:00,1058132.61195078,1009,6,22,338,9
2020-04-29 10:00:00,1091974.76535078,1009,5,22,325,12
2020-04-29 11:00:00,1106877.86235078,1008,5,24,311,16
2020-04-29 12:00:00,1112953.66615078,1008,5,24,298,19
2020-04-29 13:00:00,1109961.19095078,1007,6,22,295,22
2020-04-29 14:00:00,1119922.66995078,1007,6,22,293,24
2020-04-29 15:00:00,1119979.86335078,1006,7,22,290,26
2020-04-29 16:00:00,1104717.70435078,1006,7,20,291,25
2020-04-29 17:00:00,1072062.29035078,1006,7,20,291,24
2020-04-29 18:00:00,1051373.28575078,1006,7,18,292,23
2020-04-29 19:00:00,1062390.00575078,1007,7,16,298,21
2020-04-29 20:00:00,1069908.14935078,1007,7,14,304,18
2020-04-29 21:00:00,1076566.20735078,1008,7,12,310,16
2020-04-29 22:00:00,1082749.18415078,1008,6,12,318,15
2020-04-29 23:00:00,1081125.04735078,1008,6,12,326,14
2020-04-30 00:00:00,1067910.74515078,1008,5,12,334,14
2020-04-30 01:00:00,1050750.05655078,1007,6,14,335,12
2020-04-30 02:00:00,1036270.26815078,1007,6,18,336,10
2020-04-30 03:00:00,1023870.30475078,1007,7,20,337,9
2020-04-30 04:00:00,1014245.28275078,1007,8,20,337,8
2020-04-30 05:00:00,1013076.57235078,1007,8,20,337,8
2020-04-30 06:00:00,1004054.77055078,1008,9,20,336,7
2020-04-30 07:00:00,1008645.40055078,1008,9,20,330,8
2020-04-30 08:00:00,1046428.49535078,1008,9,22,324,9
2020-04-30 09:00:00,1084492.18695078,1009,10,22,317,10
2020-04-30 10:00:00,1113781.78135078,1008,9,22,313,13
2020-04-30 11:00:00,1124252.94095078,1008,8,24,310,16
2020-04-30 12:00:00,1126565.52815078,1007,8,24,306,19
2020-04-30 13:00:00,1129701.23215078,1007,7,24,307,22
2020-04-30 14:00:00,1136268.20795078,1006,6,24,308,24
2020-04-30 15:00:00,1137358.76775078,1006,6,24,309,27
2020-04-30 16:00:00,1122813.44575078,1006,6,22,310,25
2020-04-30 17:00:00,1100107.25235078,1006,6,22,312,23
2020-04-30 18:00:00,1070666.76435078,1006,6,22,314,22
2020-04-30 19:00:00,1074412.37875078,1007,6,20,319,18
2020-04-30 20:00:00,1076712.22135078,1007,7,18,323,14
2020-04-30 21:00:00,1086694.12075078,1008,7,16,327,10
2020-04-30 22:00:00,1096066.32535078,1008,7,16,327,11
2020-04-30 23:00:00,1095694.12495078,1008,8,14,327,13
2020-05-01 00:00:00,1080987.27455078,1008,8,14,327,14
2020-05-01 01:00:00,1060066.21835078,1007,8,16,328,15
2020-05-01 02:00:00,1043070.97195078,1007,8,18,330,15
2020-05-01 03:00:00,1028806.35675078,1007,9,20,331,16
2020-05-01 04:00:00,1019130.97015078,1007,9,20,335,15
2020-05-01 05:00:00,1021959.53655078,1008,9,20,338,14
2020-05-01 06:00:00,1008408.94455078,1008,10,20,341,13
2020-05-01 07:00:00,1011842.73315078,1008,10,20,341,14
