Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh),Forecast_Cloud Cover (%),Forecast_Pressure_kpa,Forecast_Temperature (C),Forecast_Wind Direction (deg),Forecast_Wind Speed (kmh)
2019-03-06 23:00:00,1124656.46013707,1012.8325,0.0,83.0833333333333,9.90438621745121,226.375,7.75,0,1012,8,300,8
2019-03-07 00:00:00,1101888.54013707,1012.52875,0.0,88.4166666666667,9.63938621745121,238.875,8.62125,0,1012,8,301,8
2019-03-07 01:00:00,1079809.12813707,1012.03625,2.375,89.3333333333333,9.60938621745122,251.5,5.8575,0,1012,12,308,8
2019-03-07 02:00:00,1060537.65813707,1011.63625,19.5,88.75,9.60188621745122,279.75,5.61625,0,1011,14,316,9
2019-03-07 03:00:00,1046940.61813707,1011.6975,40.875,86.3333333333333,9.35188621745122,307.375,7.445,0,1011,18,324,9
2019-03-07 04:00:00,1041781.55013707,1011.845,44.0,86.1666666666667,7.86188621745122,282.875,8.865,0,1011,16,292,9
2019-03-07 05:00:00,1042055.80613707,1012.06625,44.0,88.3333333333333,7.66188621745121,38.25,6.805,0,1012,16,261,10
2019-03-07 06:00:00,1041882.16613707,1012.5975,44.0,88.6666666666667,7.55188621745121,113.375,1.615,0,1012,16,230,10
2019-03-07 07:00:00,1031363.26013707,1013.45125,40.875,88.25,7.16438621745122,48.625,5.0675,0,1013,16,190,10
2019-03-07 08:00:00,1045703.19613707,1013.80125,22.0,83.6666666666667,9.70188621745121,61.625,8.75125,0,1013,16,151,10
2019-03-07 09:00:00,1054058.17613707,1014.15125,19.0,76.0833333333333,12.7518862174512,348.75,13.61375,0,1014,16,111,11
2019-03-07 10:00:00,1054251.30013707,1014.62625,16.5,73.0833333333333,15.7868862174512,267.0,15.3475,0,1014,16,181,12
2019-03-07 11:00:00,1054391.69413707,1014.65875,2.375,70.9166666666667,17.9843862174512,323.375,11.03125,0,1014,18,251,14
2019-03-07 12:00:00,1062000.64413707,1014.0475,0.0,72.75,17.9993862174512,289.875,17.6425,0,1013,18,321,15
2019-03-07 13:00:00,1069652.12213707,1012.9375,0.0,74.1666666666667,17.1868862174512,287.375,24.595,0,1013,18,315,17
2019-03-07 14:00:00,1064989.95813707,1011.995,0.0,75.25,17.1343862174512,289.125,19.73375,0,1012,18,308,18
2019-03-07 15:00:00,1076958.46613707,1011.305,0.0,75.0,17.2293862174512,300.125,16.745,0,1012,18,302,20
2019-03-07 16:00:00,1093826.27013707,1011.03375,0.0,72.25,18.0718862174512,314.875,20.985,0,1012,18,305,19
2019-03-07 17:00:00,1099143.94013707,1011.23625,0.0,68.0,18.5068862174512,331.875,20.8525,0,1012,16,307,18
2019-03-07 18:00:00,1108704.07813707,1011.78,0.0,72.75,16.0518862174512,321.0,19.23125,0,1012,14,309,18
2019-03-07 19:00:00,1121691.17013707,1012.6,0.0,77.75,13.7893862174512,320.5,17.195,0,1012,12,312,15
2019-03-07 20:00:00,1118326.09117707,1013.38375,0.0,80.0,11.9418862174512,313.25,10.19875,0,1013,10,315,13
2019-03-07 21:00:00,1112281.79881707,1013.985,0.0,82.6666666666667,11.4293862174512,315.25,7.9425,0,1013,8,318,11
2019-03-07 22:00:00,1093229.11277707,1014.465,0.0,85.5833333333333,9.91188621745121,304.0,8.85875,0,1013,8,319,10
2019-03-07 23:00:00,1069974.12663707,1014.71,0.0,86.0,9.66188621745121,317.75,7.72875,0,1013,8,320,10
2019-03-08 00:00:00,1053991.12263707,1014.485,0.0,86.3333333333333,9.42438621745122,326.875,7.5,0,1014,8,322,10
2019-03-08 01:00:00,1035523.39235707,1014.1,0.0,88.0,7.92688621745122,324.5,7.5,0,1013,10,327,11
2019-03-08 02:00:00,1019999.83163707,1013.805,0.0,86.5,7.42938621745122,340.125,7.23125,0,1013,12,333,11
2019-03-08 03:00:00,1012992.23833707,1013.79,0.0,88.3333333333333,5.91188621745121,138.125,5.63625,0,1013,16,338,12
2019-03-08 04:00:00,1010473.01849707,1013.735,0.0,88.3333333333333,5.66188621745121,43.875,4.71125,0,1013,16,308,11
2019-03-08 05:00:00,1022021.50963707,1013.89,0.0,85.9166666666667,5.66438621745121,85.375,1.35125,0,1013,16,279,11
2019-03-08 06:00:00,1049729.04845707,1014.50375,0.0,85.5833333333333,5.55188621745121,101.75,5.245,0,1014,14,249,10
2019-03-08 07:00:00,1123125.96113707,1015.1375,0.0,85.9166666666667,5.27188621745122,66.375,8.26,0,1014,16,210,9
2019-03-08 08:00:00,1237013.28613707,1015.385,2.375,80.25,8.64438621745122,38.875,5.6525,0,1015,16,171,9
2019-03-08 09:00:00,1331937.00693707,1015.57125,16.5,71.0833333333333,12.6918862174512,133.375,7.83,0,1016,18,133,9
2019-03-08 10:00:00,1392644.66093707,1015.615,16.5,67.0,16.4893862174512,305.75,12.15375,0,1015,18,198,10
2019-03-08 11:00:00,1408783.71653707,1015.41375,2.375,69.0833333333333,17.5618862174512,285.625,17.77125,0,1015,20,262,12
2019-03-08 12:00:00,1409824.36673707,1014.7225,0.0,70.3333333333333,16.6818862174512,292.75,23.59875,0,1015,20,327,13
2019-03-08 13:00:00,1403536.65053707,1013.6475,0.0,71.5,18.8018862174512,294.5,26.23125,0,1014,20,319,16
2019-03-08 14:00:00,1413406.46573707,1012.60125,0.0,70.8333333333333,19.9418862174512,304.0,25.5325,0,1013,20,311,18
2019-03-08 15:00:00,1418842.22473707,1011.805,0.0,72.0,19.8818862174512,313.625,23.13125,0,1012,20,303,21
2019-03-08 16:00:00,1415202.68033707,1011.6425,0.0,72.5,19.1018862174512,323.0,23.02375,0,1012,20,308,20
2019-03-08 17:00:00,1385795.33853707,1011.475,0.0,70.25,18.7593862174512,330.875,23.40875,0,1012,18,314,20
2019-03-08 18:00:00,1347229.51393707,1011.42,0.0,71.6666666666667,17.1893862174512,329.625,17.36625,0,1012,18,319,20
2019-03-08 19:00:00,1298362.54093707,1011.67375,0.0,72.0,16.6918862174512,330.125,15.13,0,1012,16,327,18
2019-03-08 20:00:00,1247686.24613707,1012.22,0.0,72.0,15.7918862174512,324.375,8.21875,0,1012,14,334,16
2019-03-08 21:00:00,1208653.24893707,1012.7975,0.0,71.75,15.6443862174512,345.25,4.8375,0,1013,12,342,15
2019-03-08 22:00:00,1169724.38703707,1013.31,0.0,70.3333333333333,15.6643862174512,220.875,0.61875,0,1013,12,344,14
2019-03-08 23:00:00,1131107.46413707,1013.57125,0.0,70.0,15.4318862174512,206.625,0.6275,0,1013,10,345,13
2019-03-09 00:00:00,1105747.62517707,1013.38125,0.0,69.75,13.9143862174512,323.75,5.33125,0,1013,10,346,13
2019-03-09 01:00:00,1086118.71485707,1013.0325,0.0,72.3333333333333,13.4318862174512,338.0,10.11,0,1013,12,346,14
2019-03-09 02:00:00,1068048.97459707,1012.77625,0.0,76.8333333333333,11.9818862174512,331.5,9.95,0,1012,14,345,15
2019-03-09 03:00:00,1055250.89553707,1012.645,0.0,82.0,11.7418862174512,331.0,11.97375,0,1012,16,345,16
2019-03-09 04:00:00,1052009.30001707,1012.52375,0.0,82.6666666666667,11.4993862174512,338.5,8.57125,0,1012,16,310,15
2019-03-09 05:00:00,1058380.02309707,1012.52875,0.0,82.0,9.80938621745121,172.125,2.2475,0,1013,16,275,15
2019-03-09 06:00:00,1068633.80023707,1012.965,2.5,78.3333333333333,8.76188621745121,9.5,7.85375,0,1013,16,240,14
2019-03-09 07:00:00,1092160.57515707,1013.8825,16.625,75.5,9.45688621745121,17.0,9.13125,0,1013,18,199,12
2019-03-09 08:00:00,1151362.62483707,1014.40125,16.625,68.4166666666667,14.6243862174512,21.125,10.655,0,1014,18,158,11
2019-03-09 09:00:00,1231187.12653707,1014.48875,3.125,62.6666666666667,19.3968862174512,137.625,15.91625,0,1014,20,118,9
2019-03-09 10:00:00,1280243.80393707,1014.02875,1.0,62.6666666666667,21.9118862174512,324.375,18.0025,0,1014,22,186,11
2019-03-09 11:00:00,1301236.55493707,1013.69375,1.0,63.8333333333333,23.6993862174512,307.25,18.4275,0,1013,22,255,12
2019-03-09 12:00:00,1298702.44473707,1013.00375,0.875,64.9166666666667,24.2018862174512,298.0,23.43875,0,1013,24,324,13
2019-03-09 13:00:00,1282175.07473707,1012.025,0.0,62.9166666666667,25.1918862174512,315.125,25.4275,0,1012,24,318,15
2019-03-09 14:00:00,1289813.13693707,1011.32625,0.0,61.4166666666667,26.7993862174512,319.0,24.33875,0,1011,24,312,18
2019-03-09 15:00:00,1288420.51873707,1010.73875,0.0,61.3333333333333,27.0243862174512,319.375,25.14125,0,1011,24,307,20
2019-03-09 16:00:00,1291464.97093707,1010.30875,0.0,61.0,27.0368862174512,321.5,23.41875,0,1011,22,312,20
2019-03-09 17:00:00,1274112.98173707,1010.235,0.0,59.0,26.8143862174512,324.0,20.005,0,1010,20,317,20
2019-03-09 18:00:00,1256620.97173707,1010.575,2.375,58.6666666666667,25.1118862174512,336.875,16.43875,0,1010,20,322,19
2019-03-09 19:00:00,1239723.79913707,1011.15625,16.5,58.6666666666667,23.9343862174512,340.0,13.46375,0,1011,16,329,17
2019-03-09 20:00:00,1209941.95173707,1011.63,16.5,59.4166666666667,23.3818862174512,131.625,9.94625,0,1011,14,335,15
2019-03-09 21:00:00,1187699.59283707,1011.98875,2.375,61.3333333333333,21.8743862174512,114.5,2.2575,0,1012,12,342,13
2019-03-09 22:00:00,1158284.74853707,1012.18875,0.0,58.9166666666667,21.6443862174512,191.75,6.505,0,1012,12,342,13
2019-03-09 23:00:00,1126113.78663707,1012.23875,0.0,57.0,21.4118862174512,35.875,6.50625,0,1012,12,342,13
2019-03-10 00:00:00,1106534.62135707,1011.87,0.0,61.6666666666667,19.4143862174512,139.75,2.49375,0,1012,14,342,12
2019-03-10 01:00:00,1088606.42539707,1011.51375,0.0,66.25,16.1943862174512,263.625,11.0225,0,1012,16,344,13
2019-03-10 02:00:00,1074976.93051707,1011.23375,0.0,73.0833333333333,15.7018862174512,296.625,11.07,0,1011,18,346,13
2019-03-10 03:00:00,1064838.52261707,1011.16625,0.0,72.0833333333333,15.7018862174512,316.5,9.0,0,1011,20,348,14
2019-03-10 04:00:00,1057854.50863707,1011.1575,0.0,70.3333333333333,15.4418862174512,320.875,6.285,0,1011,20,314,13
2019-03-10 05:00:00,1057366.36585707,1011.27625,0.0,70.0,13.8993862174512,292.375,8.72,0,1011,20,279,13
2019-03-10 06:00:00,1055355.83243707,1011.635,0.0,70.3333333333333,13.2893862174512,32.625,8.05,0,1012,20,245,12
2019-03-10 07:00:00,1055429.24817707,1012.02,0.0,71.25,12.0818862174512,163.75,1.1475,0,1012,20,206,11
2019-03-10 08:00:00,1085722.32379707,1012.47125,0.0,64.5833333333333,18.3868862174512,238.625,1.22875,0,1012,22,166,10
2019-03-10 09:00:00,1124330.10963707,1012.58,0.0,58.9166666666667,23.0818862174512,155.0,7.01,0,1013,24,126,9
2019-03-10 10:00:00,1161972.13713707,1012.46,0.0,59.3333333333333,23.7868862174512,294.125,11.935,0,1012,24,195,10
2019-03-10 11:00:00,1179820.26197707,1012.295,0.0,57.3333333333333,28.3043862174512,294.875,14.30625,0,1012,26,263,12
2019-03-10 12:00:00,1181528.72463707,1011.68,0.0,55.4166666666667,30.0993862174512,312.625,22.95125,0,1011,28,331,13
2019-03-10 13:00:00,1179546.47793707,1010.92,0.0,55.0,31.2493862174512,300.625,19.41125,0,1011,28,325,16
2019-03-10 14:00:00,1185832.90093707,1010.0875,0.0,53.9166666666667,32.3918862174512,311.25,24.04,0,1010,26,319,20
2019-03-10 15:00:00,1185607.65613707,1009.21625,0.0,55.75,29.8093862174512,318.875,22.1975,0,1009,26,314,23
2019-03-10 16:00:00,1182864.76343707,1008.23625,0.0,54.8333333333333,29.6868862174512,327.0,20.455,0,1009,26,318,23
2019-03-10 17:00:00,1180042.85313707,1007.86,0.0,56.3333333333333,27.7418862174512,322.0,20.60375,0,1009,24,323,23
2019-03-10 18:00:00,1180548.43835707,1008.02625,0.0,57.3333333333333,25.9643862174512,331.5,18.03375,0,1009,24,328,23
2019-03-10 19:00:00,1184177.60483707,1008.50375,0.0,59.3333333333333,23.8443862174512,331.375,19.66,0,1009,22,333,21
2019-03-10 20:00:00,1173933.27963707,1009.04375,0.0,59.4166666666667,23.3918862174512,337.875,17.52875,0,1009,22,338,19
2019-03-10 21:00:00,1164713.41909707,1009.59125,0.0,59.8333333333333,22.1618862174512,141.75,7.27875,0,1010,20,343,18
2019-03-10 22:00:00,1143364.56763707,1010.1225,0.0,57.6666666666667,23.1618862174512,2.0,6.21875,0,1010,20,345,17
2019-03-10 23:00:00,1119421.57837707,1010.4625,0.0,57.4166666666667,21.8943862174512,144.25,1.54,0,1010,18,347,15
2019-03-11 00:00:00,1104876.48157707,1010.38625,0.0,58.9166666666667,21.1443862174512,268.75,3.955,0,1011,16,349,14
2019-03-11 01:00:00,1084723.80181707,1010.01875,0.0,61.3333333333333,18.1593862174512,199.25,0.6375,0,1010,18,312,14
2019-03-11 02:00:00,1070173.07669707,1009.66125,0.0,60.9166666666667,17.6418862174512,146.625,0.0,0,1010,20,274,14
2019-03-11 03:00:00,1061204.64329707,1009.44375,0.0,63.5,17.4043862174512,142.25,0.0,0,1010,20,237,13
2019-03-11 04:00:00,1059242.27287707,1009.25875,0.0,65.9166666666667,15.9168862174512,147.75,0.63625,0,1010,20,161,13
2019-03-11 05:00:00,1067131.02399707,1009.15125,0.0,69.4166666666667,15.4118862174512,159.125,3.91625,0,1010,20,85,12
2019-03-11 06:00:00,1096832.05213707,1009.605,2.375,69.6666666666667,13.7868862174512,166.75,1.74,1,1010,20,10,12
2019-03-11 07:00:00,1163764.76295707,1010.395,16.5,68.0,13.2793862174512,203.875,7.565,1,1011,22,46,12
2019-03-11 08:00:00,1281726.69953707,1011.08125,19.0,64.4166666666667,16.9743862174512,310.0,5.52375,2,1011,22,83,12
2019-03-11 09:00:00,1397383.29173707,1011.43875,19.0,54.3333333333333,26.8643862174512,338.5,4.19,2,1012,22,120,12
2019-03-11 10:00:00,1471415.74033707,1011.58,16.5,50.75,31.8343862174512,315.5,8.76,2,1012,24,192,14
2019-03-11 11:00:00,1505317.59353707,1011.5,2.375,49.25,34.6168862174512,324.625,14.15,2,1011,26,265,16
2019-03-11 12:00:00,1513713.72193707,1010.95,0.0,50.6666666666667,35.0143862174512,332.0,18.34875,1,1011,28,337,18
2019-03-11 13:00:00,1504815.85493707,1010.21,0.0,53.1666666666667,34.6143862174512,326.5,23.03875,1,1010,28,332,20
2019-03-11 14:00:00,1518875.44813707,1009.4625,0.0,51.25,36.0518862174512,321.625,23.9975,0,1010,28,327,23
2019-03-11 15:00:00,1524372.51353707,1008.74125,0.0,54.0833333333333,32.5143862174512,324.75,25.97875,0,1009,28,321,25
2019-03-11 16:00:00,1513644.23413707,1007.98,0.0,52.3333333333333,33.5518862174512,341.5,30.4575,0,1009,26,325,26
2019-03-11 17:00:00,1475515.30333707,1007.9325,2.375,52.0833333333333,32.3118862174512,345.75,29.89375,0,1009,26,329,26
2019-03-11 18:00:00,1426477.85313707,1008.36625,16.5,53.1666666666667,31.1343862174512,348.5,26.07625,0,1009,24,332,26
2019-03-11 19:00:00,1368472.93513707,1009.38125,19.0,54.1666666666667,29.8693862174512,351.75,22.575,0,1010,24,299,24
2019-03-11 20:00:00,1310449.40213707,1010.175,19.0,53.5833333333333,27.9643862174512,69.375,10.05,0,1010,22,265,21
2019-03-11 21:00:00,1276603.91413707,1010.6425,19.0,52.6666666666667,27.6493862174512,44.75,10.39125,1,1011,22,232,18
2019-03-11 22:00:00,1237183.79273707,1010.98375,18.125,48.75,27.3993862174512,38.0,9.7275,1,1011,20,155,17
2019-03-11 23:00:00,1196539.24023707,1011.1825,13.125,49.5,25.9293862174512,115.0,10.86625,1,1011,20,79,15
2019-03-12 00:00:00,1165450.74523707,1010.87375,10.25,51.25,25.1693862174512,112.875,11.51625,1,1011,20,2,13
2019-03-12 01:00:00,1141149.22851707,1010.50625,8.25,56.75,21.6518862174512,286.5,12.34375,1,1011,20,4,14
2019-03-12 02:00:00,1122959.90263707,1010.28125,6.375,68.25,18.1043862174512,229.875,1.7875,0,1011,22,6,14
2019-03-12 03:00:00,1111365.14675707,1010.2625,5.125,70.6666666666667,17.6018862174512,183.75,1.1075,0,1011,22,8,15
2019-03-12 04:00:00,1101931.16045707,1010.5525,4.625,72.5833333333333,17.1168862174512,151.25,6.86875,0,1011,22,12,15
2019-03-12 05:00:00,1112121.41013707,1011.22875,3.625,87.1666666666667,14.3543862174512,216.625,2.02625,0,1011,22,16,14
2019-03-12 06:00:00,1138496.81751707,1011.65875,5.0,90.3333333333333,15.0118862174512,271.25,6.2225,0,1011,22,20,14
2019-03-12 07:00:00,1203101.62973707,1012.00875,17.0,91.3333333333333,13.6418862174512,202.875,5.31,0,1012,22,20,13
2019-03-12 08:00:00,1333434.57533707,1012.47375,19.0,83.6666666666667,17.7418862174512,272.875,4.01625,0,1012,24,20,12
2019-03-12 09:00:00,1449905.70213707,1012.655,19.0,69.4166666666667,23.1118862174512,319.5,7.61375,0,1013,26,20,11
2019-03-12 10:00:00,1514465.84093707,1012.63125,19.0,56.1666666666667,29.3493862174512,339.25,13.435,0,1013,26,50,12
2019-03-12 11:00:00,1524392.29353707,1012.51125,16.5,51.6666666666667,31.9718862174512,346.125,9.96,0,1012,28,80,14
2019-03-12 12:00:00,1525511.94853707,1011.92125,2.375,51.3333333333333,33.6768862174512,319.5,16.60125,0,1012,30,110,15
2019-03-12 13:00:00,1524411.95493707,1011.14375,0.0,57.0833333333333,32.6893862174512,296.625,25.55625,0,1011,30,179,17
2019-03-12 14:00:00,1531523.85513707,1010.36,0.0,52.9166666666667,33.8843862174512,311.875,28.21125,0,1011,28,247,20
2019-03-12 15:00:00,1530112.04433707,1009.965,0.0,52.3333333333333,32.9918862174512,319.0,28.15,0,1010,28,316,22
2019-03-12 16:00:00,1522315.62253707,1009.775,0.0,54.75,30.5618862174512,327.375,25.70125,0,1010,28,320,23
2019-03-12 17:00:00,1482195.84973707,1009.95,0.0,56.0,29.5168862174512,320.25,23.4825,0,1010,26,324,24
2019-03-12 18:00:00,1421015.68673707,1010.3925,0.0,60.0833333333333,25.5518862174512,312.125,23.93875,0,1010,24,329,24
2019-03-12 19:00:00,1364965.97493707,1011.06625,0.0,60.4166666666667,24.2518862174512,312.5,18.95625,0,1011,22,301,22
2019-03-12 20:00:00,1310498.54233707,1011.60125,0.0,55.4166666666667,25.1718862174512,311.625,9.18625,0,1011,22,272,20
2019-03-12 21:00:00,1276311.12933707,1012.11,0.0,55.0833333333333,23.6243862174512,311.5,8.675,0,1012,20,244,18
2019-03-12 22:00:00,1242425.21913707,1012.565,0.0,59.5,21.6218862174512,264.875,6.54125,0,1012,20,208,15
2019-03-12 23:00:00,1208975.57853707,1012.985,0.0,68.0,19.6218862174512,227.5,2.07875,0,1012,18,172,11
2019-03-13 00:00:00,1183148.75863707,1013.0375,0.0,77.0,17.6218862174512,182.0,8.47125,0,1013,18,136,8
2019-03-13 01:00:00,1158182.93931707,1012.87125,0.0,80.6666666666667,15.6193862174512,205.625,10.81,0,1012,20,200,7
2019-03-13 02:00:00,1139219.63157707,1012.7725,0.0,85.0,13.8493862174512,218.5,9.49125,0,1012,22,264,6
2019-03-13 03:00:00,1123030.85185707,1012.78,0.0,84.1666666666667,13.6343862174512,221.375,7.63375,0,1012,26,327,5
2019-03-13 04:00:00,1104017.84949707,1012.8725,0.0,88.5833333333333,13.6593862174512,178.75,5.12,0,1012,24,314,4
2019-03-13 05:00:00,1121559.34559707,1013.21875,2.375,88.9166666666667,13.6443862174512,187.875,1.76125,0,1013,24,301,3
2019-03-13 06:00:00,1145382.64331707,1013.83875,16.5,86.5833333333333,13.3918862174512,222.625,7.17,0,1013,22,288,3
2019-03-13 07:00:00,1204420.45083707,1014.7775,19.0,86.75,12.3943862174512,238.0,9.39125,0,1014,22,258,3
2019-03-13 08:00:00,1326969.66993707,1015.08875,16.5,81.25,16.0418862174512,233.0,2.95875,0,1014,22,228,4
2019-03-13 09:00:00,1443271.66053707,1015.25375,2.375,75.25,21.4043862174512,248.5,9.69625,0,1015,22,199,5
2019-03-13 10:00:00,1509965.31153707,1014.77375,0.0,76.5833333333333,20.2468862174512,263.75,7.30625,0,1015,22,217,7
2019-03-13 11:00:00,1529309.88193707,1014.41625,0.0,74.1666666666667,22.6518862174512,276.0,16.565,0,1014,22,235,9
2019-03-13 12:00:00,1537152.76213707,1013.76,0.0,72.4166666666667,24.0593862174512,276.75,21.82,0,1014,24,254,12
2019-03-13 13:00:00,1522587.80093707,1012.8975,0.0,70.5,24.7493862174512,266.875,22.66125,0,1013,22,258,14
2019-03-13 14:00:00,1530985.83733707,1012.18,0.0,70.6666666666667,23.9818862174512,269.375,23.32125,0,1013,22,262,17
2019-03-13 15:00:00,1529059.20873707,1011.75625,0.0,75.0,22.9068862174512,274.125,20.09375,0,1012,22,267,19
2019-03-13 16:00:00,1515671.04453707,1011.8825,0.0,77.0,21.9418862174512,266.875,22.835,0,1012,22,267,18
2019-03-13 17:00:00,1477425.81253707,1011.90875,0.0,77.3333333333333,21.2743862174512,250.5,19.08625,1,1012,22,268,16
2019-03-13 18:00:00,1421077.26513707,1012.3825,0.0,81.25,18.0793862174512,240.0,17.45125,1,1012,22,269,14
2019-03-13 19:00:00,1362228.85473707,1013.14875,0.0,83.25,16.6368862174512,241.25,15.15375,2,1013,20,271,11
2019-03-13 20:00:00,1307660.43993707,1013.81,0.0,83.3333333333333,15.7518862174512,230.875,9.00875,2,1013,18,274,9
2019-03-13 21:00:00,1272453.33573707,1014.09,0.0,83.3333333333333,15.6443862174512,177.25,1.1775,3,1014,16,276,7
2019-03-13 22:00:00,1238504.13693707,1014.4825,0.0,85.6666666666667,15.4143862174512,145.25,0.0,3,1014,16,292,7
2019-03-13 23:00:00,1208174.88853707,1014.49125,0.0,86.3333333333333,13.9318862174512,160.125,1.16375,3,1014,16,307,7
2019-03-14 00:00:00,1181397.02159707,1014.17625,0.0,88.9166666666667,13.6818862174512,268.875,7.95625,2,1014,16,323,6
2019-03-14 01:00:00,1152240.50701707,1013.60625,3.5,88.9166666666667,13.6718862174512,267.5,7.7575,2,1013,18,298,6
2019-03-14 02:00:00,1125043.35211707,1012.95875,24.0,86.6666666666667,13.4343862174512,303.875,6.58,1,1013,20,272,5
2019-03-14 03:00:00,1108451.57913707,1012.55625,23.125,89.0833333333333,11.9518862174512,224.25,1.885,0,1013,24,247,4
2019-03-14 04:00:00,1098830.14809707,1012.475,13.5,91.8333333333333,11.7018862174512,109.0,6.34,0,1013,24,190,4
2019-03-14 05:00:00,1099547.22663707,1013.04625,6.125,90.0,11.6843862174512,107.875,5.94375,0,1013,22,133,4
2019-03-14 06:00:00,1122864.58967707,1013.58125,8.125,92.5833333333333,11.5318862174512,134.5,7.34875,0,1013,22,76,4
2019-03-14 07:00:00,1175161.67043707,1013.67375,17.5,93.5,11.0118862174512,133.625,7.9825,0,1014,22,114,6
2019-03-14 08:00:00,1318803.15393707,1014.1375,19.0,85.25,13.7718862174512,149.625,7.245,1,1014,22,153,7
2019-03-14 09:00:00,1428606.07993707,1014.27875,19.0,73.8333333333333,18.3993862174512,183.625,7.7425,1,1015,20,192,9
2019-03-14 10:00:00,1485245.70533707,1014.43375,19.0,72.0833333333333,21.3093862174512,254.125,15.185,2,1014,22,214,10
2019-03-14 11:00:00,1509516.44773707,1014.44125,19.0,76.0833333333333,21.2593862174512,270.125,18.75125,2,1014,22,236,11
2019-03-14 12:00:00,1507183.72973707,1013.50125,19.0,74.3333333333333,22.2093862174512,277.875,18.415,3,1013,24,258,12
2019-03-14 13:00:00,1494430.92853707,1012.415,19.0,70.4166666666667,22.9443862174512,283.875,22.79,3,1013,24,269,14
2019-03-14 14:00:00,1501213.27413707,1011.31625,16.5,70.25,22.4668862174512,289.5,25.2575,2,1012,24,280,16
2019-03-14 15:00:00,1493308.75493707,1010.4075,2.375,69.0,23.0318862174512,299.75,23.835,2,1011,24,291,19
2019-03-14 16:00:00,1483216.29693707,1009.825,0.0,69.75,22.9193862174512,311.5,22.415,1,1011,24,297,18
2019-03-14 17:00:00,1454447.89133707,1009.68875,0.0,70.6666666666667,21.6568862174512,311.5,23.055,1,1010,24,303,18
2019-03-14 18:00:00,1406038.02493707,1010.05375,0.0,75.25,19.0518862174512,319.25,20.31,0,1010,22,308,17
2019-03-14 19:00:00,1353712.09853707,1010.6375,0.0,76.25,17.8143862174512,329.5,17.065,0,1011,20,314,15
2019-03-14 20:00:00,1300013.02773707,1011.2475,0.0,77.9166666666667,17.4018862174512,329.25,8.98875,0,1011,18,319,14
2019-03-14 21:00:00,1255832.44773707,1011.75375,0.0,82.1666666666667,15.9193862174512,220.0,9.03125,0,1011,16,325,12
2019-03-14 22:00:00,1221298.95473707,1011.93625,0.0,83.5833333333333,15.4493862174512,228.875,9.73,0,1011,16,330,12
2019-03-14 23:00:00,1196544.68873707,1011.865,0.0,88.4166666666667,13.9343862174512,251.0,12.2625,0,1011,14,335,12
2019-03-15 00:00:00,1173711.90759707,1011.605,0.0,89.3333333333333,13.6818862174512,274.0,11.15125,0,1012,14,341,12
2019-03-15 01:00:00,1146954.18007707,1011.315,0.0,89.3333333333333,13.6818862174512,272.5,9.35875,0,1011,16,308,11
2019-03-15 02:00:00,1122004.27999707,1010.955,0.0,89.6666666666667,13.4343862174512,285.125,6.82625,0,1011,20,275,10
2019-03-15 03:00:00,1104277.36309707,1010.75,0.0,91.8333333333333,11.9643862174512,272.5,0.935,0,1011,22,242,9
2019-03-15 04:00:00,1093683.19575707,1010.655,0.0,90.0,11.7143862174512,204.75,0.66125,0,1011,22,166,8
2019-03-15 05:00:00,1105751.62929707,1010.67875,0.0,91.5,11.7018862174512,100.0,4.02625,0,1011,22,91,7
2019-03-15 06:00:00,1131658.35145707,1011.1,0.0,89.75,11.5618862174512,185.375,1.00125,0,1011,22,16,7
2019-03-15 07:00:00,1194510.15455707,1011.5175,0.0,89.8333333333333,11.2293862174512,217.125,2.46,0,1011,22,51,7
2019-03-15 08:00:00,1314660.53353707,1012.0625,0.0,84.3333333333333,14.6318862174512,267.0,3.665,0,1012,24,87,8
2019-03-15 09:00:00,1422070.20353707,1012.37,0.0,78.4166666666667,18.3768862174512,294.625,5.77125,0,1012,24,123,8
2019-03-15 10:00:00,1484414.21433707,1012.8,0.0,79.3333333333333,19.9068862174512,282.5,13.84,0,1012,24,189,10
2019-03-15 11:00:00,1513373.67053707,1012.46875,0.0,77.0833333333333,21.1993862174512,278.375,17.34,0,1011,26,255,11
2019-03-15 12:00:00,1516753.03273707,1011.74,0.0,74.1666666666667,23.1143862174512,281.875,19.51375,0,1011,28,321,13
2019-03-15 13:00:00,1510285.17113707,1010.61125,0.0,74.3333333333333,24.0568862174512,280.0,22.605,0,1010,26,314,17
2019-03-15 14:00:00,1522476.45213707,1009.43375,0.0,73.5833333333333,24.0643862174512,286.875,27.195,0,1009,26,308,21
2019-03-15 15:00:00,1526003.44053707,1008.4925,0.0,73.1666666666667,23.9893862174512,295.5,23.75,0,1008,24,301,24
2019-03-15 16:00:00,1515361.71233707,1007.68,0.0,71.5,23.8018862174512,312.625,23.4175,0,1008,24,306,24
2019-03-15 17:00:00,1475327.66133707,1007.70125,0.0,70.1666666666667,23.0043862174512,323.125,21.765,0,1008,22,311,23
2019-03-15 18:00:00,1413591.19073707,1008.31375,0.0,69.5833333333333,22.6943862174512,324.625,19.835,0,1008,20,316,23
2019-03-15 19:00:00,1355475.21773707,1009.19375,0.0,71.25,21.6018862174512,326.25,16.59625,0,1008,18,321,20
